Flight;Turn;Aircraft;Frequency;Passengers (332450);;FREQUÊNCIA DO AVIÃO E190-E2;;VOOS DE IDA E190-E2;;E190-E2;SBCF;50
SBGLSBGO;QUA3;A220-300;0;0;;;;;;;;
SBGLSBGO;QUA3;A319Neo;0;0;;;;;;;;
SBGLSBGO;QUA3;B737-M7;0;0;;;;;;;;
SBGLSBGO;QUA3;ATR-72;0;0;;;;;;;;
SBGLSBGO;QUA4;E190-E2;0;0;;;;;;;;
SBGLSBGO;QUA4;E195-E2;0;0;;;;;;;;
SBGLSBGO;QUA4;A220-100;0;0;;;;;;;;
SBGLSBGO;QUA4;A220-300;0;0;;;;;;;;
SBGLSBGO;QUA4;A319Neo;0;0;;;;;;;;
SBGLSBGO;QUA4;B737-M7;0;0;;;;;;;;
SBGLSBGO;QUA4;ATR-72;0;0;;;;;;;;
SBGLSBGO;QUI1;E190-E2;0;0;;;;;;;;
SBGLSBGO;QUI1;E195-E2;0;55;;;;;;;;
SBGLSBGO;QUI1;A220-100;0;0;;;;;;;;
SBGLSBGO;QUI1;A220-300;0;0;;;;;;;;
SBGLSBGO;QUI1;A319Neo;0;21;;;;;;;;
SBGLSBGO;QUI1;B737-M7;0;0;;;;;;;;
SBGLSBGO;QUI1;ATR-72;0;0;;;;;;;;
SBGLSBGO;QUI2;E190-E2;0;0;;;;;;;;
SBGLSBGO;QUI2;E195-E2;0;0;;;;;;;;
SBGLSBGO;QUI2;A220-100;0;0;;;;;;;;
SBGLSBGO;QUI2;A220-300;0;0;;;;;;;;
SBGLSBGO;QUI2;A319Neo;0;0;;;;;;;;
SBGLSBGO;QUI2;B737-M7;0;0;;;;;;;;
SBGLSBGO;QUI2;ATR-72;0;0;;;;;;;;
SBGLSBGO;QUI3;E190-E2;0;0;;;;;;;;
SBGLSBGO;QUI3;E195-E2;0;0;;;;;;;;
SBGLSBGO;QUI3;A220-100;0;0;;;;;;;;
SBGLSBGO;QUI3;A220-300;0;0;;;;;;;;
SBGLSBGO;QUI3;A319Neo;0;0;;;;;;;;
SBGLSBGO;QUI3;B737-M7;0;0;;;;;;;;
SBGLSBGO;QUI3;ATR-72;0;0;;;;;;;;
SBGLSBGO;QUI4;E190-E2;0;0;;;;;;;;
SBGLSBGO;QUI4;E195-E2;0;0;;;;;;;;
SBGLSBGO;QUI4;A220-100;0;0;;;;;;;;
SBGLSBGO;QUI4;A220-300;0;0;;;;;;;;
SBGLSBGO;QUI4;A319Neo;0;0;;;;;;;;
SBGLSBGO;QUI4;B737-M7;0;0;;;;;;;;
SBGLSBGO;QUI4;ATR-72;0;0;;;;;;;;
SBGLSBGO;SEX1;E190-E2;1;24;;;;;;;;
SBGLSBGO;SEX1;E195-E2;0;48;;;;;;;;
SBGLSBGO;SEX1;A220-100;0;0;;;;;;;;
SBGLSBGO;SEX1;A220-300;0;0;;;;;;;;
SBGLSBGO;SEX1;A319Neo;0;14;;;;;;;;
SBGLSBGO;SEX1;B737-M7;0;0;;;;;;;;
SBGLSBGO;SEX1;ATR-72;0;0;;;;;;;;
SBGLSBGO;SEX2;E190-E2;0;0;;;;;;;;
SBGLSBGO;SEX2;E195-E2;0;0;;;;;;;;
SBGLSBGO;SEX2;A220-100;0;0;;;;;;;;
SBGLSBGO;SEX2;A220-300;0;0;;;;;;;;
SBGLSBGO;SEX2;A319Neo;0;0;;;;;;;;
SBGLSBGO;SEX2;B737-M7;0;0;;;;;;;;
SBGLSBGO;SEX2;ATR-72;0;0;;;;;;;;
SBGLSBGO;SEX3;E190-E2;0;0;;;;;;;;
SBGLSBGO;SEX3;E195-E2;0;0;;;;;;;;
SBGLSBGO;SEX3;A220-100;0;0;;;;;;;;
SBGLSBGO;SEX3;A220-300;0;0;;;;;;;;
SBGLSBGO;SEX3;A319Neo;0;0;;;;;;;;
SBGLSBGO;SEX3;B737-M7;0;0;;;;;;;;
SBGLSBGO;SEX3;ATR-72;0;0;;;;;;;;
SBGLSBGO;SEX4;E190-E2;0;0;;;;;;;;
SBGLSBGO;SEX4;E195-E2;0;0;;;;;;;;
SBGLSBGO;SEX4;A220-100;0;0;;;;;;;;
SBGLSBGO;SEX4;A220-300;0;0;;;;;;;;
SBGLSBGO;SEX4;A319Neo;0;0;;;;;;;;
SBGLSBGO;SEX4;B737-M7;0;0;;;;;;;;
SBGLSBGO;SEX4;ATR-72;0;0;;;;;;;;
SBGLSBGO;SAB1;E190-E2;0;0;;;;;;;;
SBGLSBGO;SAB1;E195-E2;0;0;;;;;;;;
SBGLSBGO;SAB1;A220-100;0;3;;;;;;;;
SBGLSBGO;SAB1;A220-300;0;0;;;;;;;;
SBGLSBGO;SAB1;A319Neo;0;0;;;;;;;;
SBGLSBGO;SAB1;B737-M7;0;0;;;;;;;;
SBGLSBGO;SAB1;ATR-72;0;0;;;;;;;;
SBGLSBGO;SAB2;E190-E2;0;0;;;;;;;;
SBGLSBGO;SAB2;E195-E2;0;0;;;;;;;;
SBGLSBGO;SAB2;A220-100;0;0;;;;;;;;
SBGLSBGO;SAB2;A220-300;0;0;;;;;;;;
SBGLSBGO;SAB2;A319Neo;0;0;;;;;;;;
SBGLSBGO;SAB2;B737-M7;0;0;;;;;;;;
SBGLSBGO;SAB2;ATR-72;0;0;;;;;;;;
SBGLSBGO;SAB3;E190-E2;0;0;;;;;;;;
SBGLSBGO;SAB3;E195-E2;0;0;;;;;;;;
SBGLSBGO;SAB3;A220-100;0;0;;;;;;;;
SBGLSBGO;SAB3;A220-300;0;0;;;;;;;;
SBGLSBGO;SAB3;A319Neo;0;0;;;;;;;;
SBGLSBGO;SAB3;B737-M7;0;0;;;;;;;;
SBGLSBGO;SAB3;ATR-72;0;0;;;;;;;;
SBGLSBGO;SAB4;E190-E2;0;0;;;;;;;;
SBGLSBGO;SAB4;E195-E2;0;0;;;;;;;;
SBGLSBGO;SAB4;A220-100;0;0;;;;;;;;
SBGLSBGO;SAB4;A220-300;0;0;;;;;;;;
SBGLSBGO;SAB4;A319Neo;0;0;;;;;;;;
SBGLSBGO;SAB4;B737-M7;0;0;;;;;;;;
SBGLSBGO;SAB4;ATR-72;0;0;;;;;;;;
SBGLSBGO;DOM1;E190-E2;1;36;;;;;;;;
SBGLSBGO;DOM1;E195-E2;1;12;;;;;;;;
SBGLSBGO;DOM1;A220-100;0;0;;;;;;;;
SBGLSBGO;DOM1;A220-300;0;0;;;;;;;;
SBGLSBGO;DOM1;A319Neo;0;0;;;;;;;;
SBGLSBGO;DOM1;B737-M7;0;24;;;;;;;;
SBGLSBGO;DOM1;ATR-72;0;0;;;;;;;;
SBGLSBGO;DOM2;E190-E2;0;0;;;;;;;;
SBGLSBGO;DOM2;E195-E2;0;0;;;;;;;;
SBGLSBGO;DOM2;A220-100;0;0;;;;;;;;
SBGLSBGO;DOM2;A220-300;0;0;;;;;;;;
SBGLSBGO;DOM2;A319Neo;0;0;;;;;;;;
SBGLSBGO;DOM2;B737-M7;0;0;;;;;;;;
SBGLSBGO;DOM2;ATR-72;0;0;;;;;;;;
SBGLSBGO;DOM3;E190-E2;0;0;;;;;;;;
SBGLSBGO;DOM3;E195-E2;0;0;;;;;;;;
SBGLSBGO;DOM3;A220-100;0;0;;;;;;;;
SBGLSBGO;DOM3;A220-300;0;0;;;;;;;;
SBGLSBGO;DOM3;A319Neo;0;0;;;;;;;;
SBGLSBGO;DOM3;B737-M7;0;0;;;;;;;;
SBGLSBGO;DOM3;ATR-72;0;0;;;;;;;;
SBGLSBGO;DOM4;E190-E2;0;0;;;;;;;;
SBGLSBGO;DOM4;E195-E2;0;0;;;;;;;;
SBGLSBGO;DOM4;A220-100;0;0;;;;;;;;
SBGLSBGO;DOM4;A220-300;0;0;;;;;;;;
SBGLSBGO;DOM4;A319Neo;0;0;;;;;;;;
SBGLSBGO;DOM4;B737-M7;0;0;;;;;;;;
SBGLSBGO;DOM4;ATR-72;0;0;;;;;;;;
SBGRSBGO;SEG1;E190-E2;0;0;;;;;;;;
SBGRSBGO;SEG1;E195-E2;0;0;;;;;;;;
SBGRSBGO;SEG1;A220-100;1;69;;;;;;;;
SBGRSBGO;SEG1;A220-300;1;106;;;;;;;;
SBGRSBGO;SEG1;A319Neo;0;18;;;;;;;;
SBGRSBGO;SEG1;B737-M7;0;0;;;;;;;;
SBGRSBGO;SEG1;ATR-72;0;0;;;;;;;;
SBGRSBGO;SEG2;E190-E2;0;89;;;;;;;;
SBGRSBGO;SEG2;E195-E2;0;10;;;;;;;;
SBGRSBGO;SEG2;A220-100;1;118;;;;;;;;
SBGRSBGO;SEG2;A220-300;1;67;;;;;;;;
SBGRSBGO;SEG2;A319Neo;0;0;;;;;;;;
SBGRSBGO;SEG2;B737-M7;1;62;;;;;;;;
SBGRSBGO;SEG2;ATR-72;0;0;;;;;;;;
SBGRSBGO;SEG3;E190-E2;0;17;;;;;;;;
SBGRSBGO;SEG3;E195-E2;1;47;;;;;;;;
SBGRSBGO;SEG3;A220-100;1;114;;;;;;;;
SBGRSBGO;SEG3;A220-300;1;21;;;;;;;;
SBGRSBGO;SEG3;A319Neo;0;19;;;;;;;;
SBGRSBGO;SEG3;B737-M7;1;41;;;;;;;;
SBGRSBGO;SEG3;ATR-72;1;39;;;;;;;;
SBGRSBGO;SEG4;E190-E2;0;0;;;;;;;;
SBGRSBGO;SEG4;E195-E2;0;0;;;;;;;;
SBGRSBGO;SEG4;A220-100;0;0;;;;;;;;
SBGRSBGO;SEG4;A220-300;0;0;;;;;;;;
SBGRSBGO;SEG4;A319Neo;0;0;;;;;;;;
SBGRSBGO;SEG4;B737-M7;0;0;;;;;;;;
SBGRSBGO;SEG4;ATR-72;0;0;;;;;;;;
SBGRSBGO;TER1;E190-E2;0;73;;;;;;;;
SBGRSBGO;TER1;E195-E2;1;13;;;;;;;;
SBGRSBGO;TER1;A220-100;1;88;;;;;;;;
SBGRSBGO;TER1;A220-300;1;64;;;;;;;;
SBGRSBGO;TER1;A319Neo;0;0;;;;;;;;
SBGRSBGO;TER1;B737-M7;1;66;;;;;;;;
SBGRSBGO;TER1;ATR-72;1;25;;;;;;;;
SBGRSBGO;TER2;E190-E2;0;32;;;;;;;;
SBGRSBGO;TER2;E195-E2;0;0;;;;;;;;
SBGRSBGO;TER2;A220-100;1;25;;;;;;;;
SBGRSBGO;TER2;A220-300;1;67;;;;;;;;
SBGRSBGO;TER2;A319Neo;0;8;;;;;;;;
SBGRSBGO;TER2;B737-M7;1;22;;;;;;;;
SBGRSBGO;TER2;ATR-72;0;0;;;;;;;;
SBGRSBGO;TER3;E190-E2;1;105;;;;;;;;
SBGRSBGO;TER3;E195-E2;0;0;;;;;;;;
SBGRSBGO;TER3;A220-100;1;133;;;;;;;;
SBGRSBGO;TER3;A220-300;1;41;;;;;;;;
SBGRSBGO;TER3;A319Neo;0;10;;;;;;;;
SBGRSBGO;TER3;B737-M7;1;3;;;;;;;;
SBGRSBGO;TER3;ATR-72;0;0;;;;;;;;
SBGRSBGO;TER4;E190-E2;0;0;;;;;;;;
SBGRSBGO;TER4;E195-E2;0;0;;;;;;;;
SBGRSBGO;TER4;A220-100;0;0;;;;;;;;
SBGRSBGO;TER4;A220-300;0;0;;;;;;;;
SBGRSBGO;TER4;A319Neo;0;0;;;;;;;;
SBGRSBGO;TER4;B737-M7;0;0;;;;;;;;
SBGRSBGO;TER4;ATR-72;0;0;;;;;;;;
SBGRSBGO;QUA1;E190-E2;0;29;;;;;;;;
SBGRSBGO;QUA1;E195-E2;0;0;;;;;;;;
SBGRSBGO;QUA1;A220-100;1;49;;;;;;;;
SBGRSBGO;QUA1;A220-300;1;66;;;;;;;;
SBGRSBGO;QUA1;A319Neo;1;4;;;;;;;;
SBGRSBGO;QUA1;B737-M7;1;75;;;;;;;;
SBGRSBGO;QUA1;ATR-72;0;10;;;;;;;;
SBGRSBGO;QUA2;E190-E2;1;16;;;;;;;;
SBGRSBGO;QUA2;E195-E2;0;39;;;;;;;;
SBGRSBGO;QUA2;A220-100;1;104;;;;;;;;
SBGRSBGO;QUA2;A220-300;1;29;;;;;;;;
SBGRSBGO;QUA2;A319Neo;1;49;;;;;;;;
SBGRSBGO;QUA2;B737-M7;1;62;;;;;;;;
SBGRSBGO;QUA2;ATR-72;0;3;;;;;;;;
SBGRSBGO;QUA3;E190-E2;0;39;;;;;;;;
SBGRSBGO;QUA3;E195-E2;1;21;;;;;;;;
SBGRSBGO;QUA3;A220-100;1;118;;;;;;;;
SBGRSBGO;QUA3;A220-300;1;120;;;;;;;;
SBGRSBGO;QUA3;A319Neo;0;0;;;;;;;;
SBGRSBGO;QUA3;B737-M7;1;99;;;;;;;;
SBGRSBGO;QUA3;ATR-72;1;11;;;;;;;;
SBGRSBGO;QUA4;E190-E2;0;0;;;;;;;;
SBGRSBGO;QUA4;E195-E2;0;0;;;;;;;;
SBGRSBGO;QUA4;A220-100;0;0;;;;;;;;
SBGRSBGO;QUA4;A220-300;0;0;;;;;;;;
SBGRSBGO;QUA4;A319Neo;0;0;;;;;;;;
SBGRSBGO;QUA4;B737-M7;0;0;;;;;;;;
SBGRSBGO;QUA4;ATR-72;0;0;;;;;;;;
SBGRSBGO;QUI1;E190-E2;0;6;;;;;;;;
SBGRSBGO;QUI1;E195-E2;0;0;;;;;;;;
SBGRSBGO;QUI1;A220-100;1;95;;;;;;;;
SBGRSBGO;QUI1;A220-300;1;79;;;;;;;;
SBGRSBGO;QUI1;A319Neo;0;0;;;;;;;;
SBGRSBGO;QUI1;B737-M7;1;108;;;;;;;;
SBGRSBGO;QUI1;ATR-72;0;48;;;;;;;;
SBGRSBGO;QUI2;E190-E2;0;0;;;;;;;;
SBGRSBGO;QUI2;E195-E2;0;9;;;;;;;;
SBGRSBGO;QUI2;A220-100;1;70;;;;;;;;
SBGRSBGO;QUI2;A220-300;1;118;;;;;;;;
SBGRSBGO;QUI2;A319Neo;0;0;;;;;;;;
SBGRSBGO;QUI2;B737-M7;1;103;;;;;;;;
SBGRSBGO;QUI2;ATR-72;0;53;;;;;;;;
SBGRSBGO;QUI3;E190-E2;0;0;;;;;;;;
SBGRSBGO;QUI3;E195-E2;1;122;;;;;;;;
SBGRSBGO;QUI3;A220-100;1;130;;;;;;;;
SBGRSBGO;QUI3;A220-300;1;102;;;;;;;;
SBGRSBGO;QUI3;A319Neo;0;0;;;;;;;;
SBGRSBGO;QUI3;B737-M7;1;106;;;;;;;;
SBGRSBGO;QUI3;ATR-72;0;0;;;;;;;;
SBGRSBGO;QUI4;E190-E2;0;0;;;;;;;;
SBGRSBGO;QUI4;E195-E2;0;0;;;;;;;;
SBGRSBGO;QUI4;A220-100;0;0;;;;;;;;
SBGRSBGO;QUI4;A220-300;0;0;;;;;;;;
SBGRSBGO;QUI4;A319Neo;0;0;;;;;;;;
SBGRSBGO;QUI4;B737-M7;0;0;;;;;;;;
SBGRSBGO;QUI4;ATR-72;0;0;;;;;;;;
SBGRSBGO;SEX1;E190-E2;0;0;;;;;;;;
SBGRSBGO;SEX1;E195-E2;0;8;;;;;;;;
SBGRSBGO;SEX1;A220-100;1;30;;;;;;;;
SBGRSBGO;SEX1;A220-300;1;84;;;;;;;;
SBGRSBGO;SEX1;A319Neo;0;0;;;;;;;;
SBGRSBGO;SEX1;B737-M7;1;62;;;;;;;;
SBGRSBGO;SEX1;ATR-72;1;14;;;;;;;;
SBGRSBGO;SEX2;E190-E2;0;0;;;;;;;;
SBGRSBGO;SEX2;E195-E2;0;0;;;;;;;;
SBGRSBGO;SEX2;A220-100;1;124;;;;;;;;
SBGRSBGO;SEX2;A220-300;1;20;;;;;;;;
SBGRSBGO;SEX2;A319Neo;0;110;;;;;;;;
SBGRSBGO;SEX2;B737-M7;1;3;;;;;;;;
SBGRSBGO;SEX2;ATR-72;1;50;;;;;;;;
SBGRSBGO;SEX3;E190-E2;0;0;;;;;;;;
SBGRSBGO;SEX3;E195-E2;0;23;;;;;;;;
SBGRSBGO;SEX3;A220-100;1;81;;;;;;;;
SBGRSBGO;SEX3;A220-300;1;103;;;;;;;;
SBGRSBGO;SEX3;A319Neo;1;2;;;;;;;;
SBGRSBGO;SEX3;B737-M7;1;28;;;;;;;;
SBGRSBGO;SEX3;ATR-72;0;0;;;;;;;;
SBGRSBGO;SEX4;E190-E2;0;0;;;;;;;;
SBGRSBGO;SEX4;E195-E2;0;0;;;;;;;;
SBGRSBGO;SEX4;A220-100;0;0;;;;;;;;
SBGRSBGO;SEX4;A220-300;0;0;;;;;;;;
SBGRSBGO;SEX4;A319Neo;0;0;;;;;;;;
SBGRSBGO;SEX4;B737-M7;0;0;;;;;;;;
SBGRSBGO;SEX4;ATR-72;0;0;;;;;;;;
SBGRSBGO;SAB1;E190-E2;1;87;;;;;;;;
SBGRSBGO;SAB1;E195-E2;0;126;;;;;;;;
SBGRSBGO;SAB1;A220-100;1;3;;;;;;;;
SBGRSBGO;SAB1;A220-300;1;112;;;;;;;;
SBGRSBGO;SAB1;A319Neo;0;0;;;;;;;;
SBGRSBGO;SAB1;B737-M7;1;41;;;;;;;;
SBGRSBGO;SAB1;ATR-72;0;0;;;;;;;;
SBGRSBGO;SAB2;E190-E2;1;2;;;;;;;;
SBGRSBGO;SAB2;E195-E2;0;14;;;;;;;;
SBGRSBGO;SAB2;A220-100;1;57;;;;;;;;
SBGRSBGO;SAB2;A220-300;1;94;;;;;;;;
SBGRSBGO;SAB2;A319Neo;0;12;;;;;;;;
SBGRSBGO;SAB2;B737-M7;1;84;;;;;;;;
SBGRSBGO;SAB2;ATR-72;0;37;;;;;;;;
SBGRSBGO;SAB3;E190-E2;0;0;;;;;;;;
SBGRSBGO;SAB3;E195-E2;0;0;;;;;;;;
SBGRSBGO;SAB3;A220-100;1;62;;;;;;;;
SBGRSBGO;SAB3;A220-300;1;74;;;;;;;;
SBGRSBGO;SAB3;A319Neo;0;0;;;;;;;;
SBGRSBGO;SAB3;B737-M7;1;99;;;;;;;;
SBGRSBGO;SAB3;ATR-72;0;0;;;;;;;;
SBGRSBGO;SAB4;E190-E2;0;0;;;;;;;;
SBGRSBGO;SAB4;E195-E2;0;0;;;;;;;;
SBGRSBGO;SAB4;A220-100;0;0;;;;;;;;
SBGRSBGO;SAB4;A220-300;0;0;;;;;;;;
SBGRSBGO;SAB4;A319Neo;0;0;;;;;;;;
SBGRSBGO;SAB4;B737-M7;0;0;;;;;;;;
SBGRSBGO;SAB4;ATR-72;0;0;;;;;;;;
SBGRSBGO;DOM1;E190-E2;0;14;;;;;;;;
SBGRSBGO;DOM1;E195-E2;0;0;;;;;;;;
SBGRSBGO;DOM1;A220-100;1;120;;;;;;;;
SBGRSBGO;DOM1;A220-300;1;53;;;;;;;;
SBGRSBGO;DOM1;A319Neo;0;47;;;;;;;;
SBGRSBGO;DOM1;B737-M7;1;34;;;;;;;;
SBGRSBGO;DOM1;ATR-72;0;0;;;;;;;;
SBGRSBGO;DOM2;E190-E2;1;49;;;;;;;;
SBGRSBGO;DOM2;E195-E2;0;33;;;;;;;;
SBGRSBGO;DOM2;A220-100;1;101;;;;;;;;
SBGRSBGO;DOM2;A220-300;1;21;;;;;;;;
SBGRSBGO;DOM2;A319Neo;1;7;;;;;;;;
SBGRSBGO;DOM2;B737-M7;1;6;;;;;;;;
SBGRSBGO;DOM2;ATR-72;0;0;;;;;;;;
SBGRSBGO;DOM3;E190-E2;0;47;;;;;;;;
SBGRSBGO;DOM3;E195-E2;0;0;;;;;;;;
SBGRSBGO;DOM3;A220-100;1;38;;;;;;;;
SBGRSBGO;DOM3;A220-300;1;114;;;;;;;;
SBGRSBGO;DOM3;A319Neo;1;28;;;;;;;;
SBGRSBGO;DOM3;B737-M7;1;124;;;;;;;;
SBGRSBGO;DOM3;ATR-72;1;32;;;;;;;;
SBGRSBGO;DOM4;E190-E2;0;0;;;;;;;;
SBGRSBGO;DOM4;E195-E2;0;0;;;;;;;;
SBGRSBGO;DOM4;A220-100;0;0;;;;;;;;
SBGRSBGO;DOM4;A220-300;0;0;;;;;;;;
SBGRSBGO;DOM4;A319Neo;0;0;;;;;;;;
SBGRSBGO;DOM4;B737-M7;0;0;;;;;;;;
SBGRSBGO;DOM4;ATR-72;0;0;;;;;;;;
SBKPSBGO;SEG1;E190-E2;0;46;;;;;;;;
SBKPSBGO;SEG1;E195-E2;1;74;;;;;;;;
SBKPSBGO;SEG1;A220-100;0;0;;;;;;;;
SBKPSBGO;SEG1;A220-300;0;0;;;;;;;;
SBKPSBGO;SEG1;A319Neo;1;25;;;;;;;;
SBKPSBGO;SEG1;B737-M7;1;23;;;;;;;;
SBKPSBGO;SEG1;ATR-72;0;0;;;;;;;;
SBKPSBGO;SEG2;E190-E2;0;0;;;;;;;;
SBKPSBGO;SEG2;E195-E2;0;0;;;;;;;;
SBKPSBGO;SEG2;A220-100;0;0;;;;;;;;
SBKPSBGO;SEG2;A220-300;0;0;;;;;;;;
SBKPSBGO;SEG2;A319Neo;0;0;;;;;;;;
SBKPSBGO;SEG2;B737-M7;0;0;;;;;;;;
SBKPSBGO;SEG2;ATR-72;0;0;;;;;;;;
SBKPSBGO;SEG3;E190-E2;0;0;;;;;;;;
SBKPSBGO;SEG3;E195-E2;0;0;;;;;;;;
SBKPSBGO;SEG3;A220-100;0;0;;;;;;;;
SBKPSBGO;SEG3;A220-300;0;0;;;;;;;;
SBKPSBGO;SEG3;A319Neo;0;0;;;;;;;;
SBKPSBGO;SEG3;B737-M7;0;0;;;;;;;;
SBKPSBGO;SEG3;ATR-72;0;0;;;;;;;;
SBKPSBGO;SEG4;E190-E2;0;0;;;;;;;;
SBKPSBGO;SEG4;E195-E2;0;0;;;;;;;;
SBKPSBGO;SEG4;A220-100;0;0;;;;;;;;
SBKPSBGO;SEG4;A220-300;0;0;;;;;;;;
SBKPSBGO;SEG4;A319Neo;0;0;;;;;;;;
SBKPSBGO;SEG4;B737-M7;0;0;;;;;;;;
SBKPSBGO;SEG4;ATR-72;0;0;;;;;;;;
SBKPSBGO;TER1;E190-E2;0;0;;;;;;;;
SBKPSBGO;TER1;E195-E2;1;122;;;;;;;;
SBKPSBGO;TER1;A220-100;0;0;;;;;;;;
SBKPSBGO;TER1;A220-300;0;0;;;;;;;;
SBKPSBGO;TER1;A319Neo;0;72;;;;;;;;
SBKPSBGO;TER1;B737-M7;1;83;;;;;;;;
SBKPSBGO;TER1;ATR-72;0;39;;;;;;;;
SBKPSBGO;TER2;E190-E2;0;0;;;;;;;;
SBKPSBGO;TER2;E195-E2;0;0;;;;;;;;
SBKPSBGO;TER2;A220-100;0;0;;;;;;;;
SBKPSBGO;TER2;A220-300;0;0;;;;;;;;
SBKPSBGO;TER2;A319Neo;0;0;;;;;;;;
SBKPSBGO;TER2;B737-M7;0;0;;;;;;;;
SBKPSBGO;TER2;ATR-72;0;0;;;;;;;;
SBKPSBGO;TER3;E190-E2;0;0;;;;;;;;
SBKPSBGO;TER3;E195-E2;0;0;;;;;;;;
SBKPSBGO;TER3;A220-100;0;0;;;;;;;;
SBKPSBGO;TER3;A220-300;0;0;;;;;;;;
SBKPSBGO;TER3;A319Neo;0;0;;;;;;;;
SBKPSBGO;TER3;B737-M7;0;0;;;;;;;;
SBKPSBGO;TER3;ATR-72;0;0;;;;;;;;
SBKPSBGO;TER4;E190-E2;0;0;;;;;;;;
SBKPSBGO;TER4;E195-E2;0;0;;;;;;;;
SBKPSBGO;TER4;A220-100;0;0;;;;;;;;
SBKPSBGO;TER4;A220-300;0;0;;;;;;;;
SBKPSBGO;TER4;A319Neo;0;0;;;;;;;;
SBKPSBGO;TER4;B737-M7;0;0;;;;;;;;
SBKPSBGO;TER4;ATR-72;0;0;;;;;;;;
SBKPSBGO;QUA1;E190-E2;0;0;;;;;;;;
SBKPSBGO;QUA1;E195-E2;1;65;;;;;;;;
SBKPSBGO;QUA1;A220-100;1;15;;;;;;;;
SBKPSBGO;QUA1;A220-300;0;0;;;;;;;;
SBKPSBGO;QUA1;A319Neo;0;0;;;;;;;;
SBKPSBGO;QUA1;B737-M7;0;0;;;;;;;;
SBKPSBGO;QUA1;ATR-72;0;0;;;;;;;;
SBKPSBGO;QUA2;E190-E2;0;0;;;;;;;;
SBKPSBGO;QUA2;E195-E2;0;0;;;;;;;;
SBKPSBGO;QUA2;A220-100;0;0;;;;;;;;
SBKPSBGO;QUA2;A220-300;0;0;;;;;;;;
SBKPSBGO;QUA2;A319Neo;0;0;;;;;;;;
SBKPSBGO;QUA2;B737-M7;0;0;;;;;;;;
SBKPSBGO;QUA2;ATR-72;0;0;;;;;;;;
SBKPSBGO;QUA3;E190-E2;0;0;;;;;;;;
SBKPSBGO;QUA3;E195-E2;0;0;;;;;;;;
SBKPSBGO;QUA3;A220-100;0;0;;;;;;;;
SBKPSBGO;QUA3;A220-300;0;0;;;;;;;;
SBKPSBGO;QUA3;A319Neo;0;0;;;;;;;;
SBKPSBGO;QUA3;B737-M7;0;0;;;;;;;;
SBKPSBGO;QUA3;ATR-72;0;0;;;;;;;;
SBKPSBGO;QUA4;E190-E2;0;0;;;;;;;;
SBKPSBGO;QUA4;E195-E2;0;0;;;;;;;;
SBKPSBGO;QUA4;A220-100;0;0;;;;;;;;
SBKPSBGO;QUA4;A220-300;0;0;;;;;;;;
SBKPSBGO;QUA4;A319Neo;0;0;;;;;;;;
SBKPSBGO;QUA4;B737-M7;0;0;;;;;;;;
SBKPSBGO;QUA4;ATR-72;0;0;;;;;;;;
SBKPSBGO;QUI1;E190-E2;0;34;;;;;;;;
SBKPSBGO;QUI1;E195-E2;1;53;;;;;;;;
SBKPSBGO;QUI1;A220-100;0;29;;;;;;;;
SBKPSBGO;QUI1;A220-300;0;0;;;;;;;;
SBKPSBGO;QUI1;A319Neo;0;0;;;;;;;;
SBKPSBGO;QUI1;B737-M7;1;71;;;;;;;;
SBKPSBGO;QUI1;ATR-72;0;28;;;;;;;;
SBKPSBGO;QUI2;E190-E2;0;0;;;;;;;;
SBKPSBGO;QUI2;E195-E2;0;0;;;;;;;;
SBKPSBGO;QUI2;A220-100;0;0;;;;;;;;
SBKPSBGO;QUI2;A220-300;0;0;;;;;;;;
SBKPSBGO;QUI2;A319Neo;0;0;;;;;;;;
SBKPSBGO;QUI2;B737-M7;0;0;;;;;;;;
SBKPSBGO;QUI2;ATR-72;0;0;;;;;;;;
SBKPSBGO;QUI3;E190-E2;0;0;;;;;;;;
SBKPSBGO;QUI3;E195-E2;0;0;;;;;;;;
SBKPSBGO;QUI3;A220-100;0;0;;;;;;;;
SBKPSBGO;QUI3;A220-300;0;0;;;;;;;;
SBKPSBGO;QUI3;A319Neo;0;0;;;;;;;;
SBKPSBGO;QUI3;B737-M7;0;0;;;;;;;;
SBKPSBGO;QUI3;ATR-72;0;0;;;;;;;;
SBKPSBGO;QUI4;E190-E2;0;0;;;;;;;;
SBKPSBGO;QUI4;E195-E2;0;0;;;;;;;;
SBKPSBGO;QUI4;A220-100;0;0;;;;;;;;
SBKPSBGO;QUI4;A220-300;0;0;;;;;;;;
SBKPSBGO;QUI4;A319Neo;0;0;;;;;;;;
SBKPSBGO;QUI4;B737-M7;0;0;;;;;;;;
SBKPSBGO;QUI4;ATR-72;0;0;;;;;;;;
SBKPSBGO;SEX1;E190-E2;1;48;;;;;;;;
SBKPSBGO;SEX1;E195-E2;1;22;;;;;;;;
SBKPSBGO;SEX1;A220-100;0;0;;;;;;;;
SBKPSBGO;SEX1;A220-300;0;0;;;;;;;;
SBKPSBGO;SEX1;A319Neo;0;0;;;;;;;;
SBKPSBGO;SEX1;B737-M7;0;0;;;;;;;;
SBKPSBGO;SEX1;ATR-72;0;7;;;;;;;;
SBKPSBGO;SEX2;E190-E2;0;0;;;;;;;;
SBKPSBGO;SEX2;E195-E2;0;0;;;;;;;;
